feed_flow_m3h,feed_tds_mgL,predicted_recovery_pct,predicted_permeate_tds_mgL,predicted_concentrate_tds_mgL,reconstructed_qp_m3h,reconstructed_qr_m3h,solute_in_kgh,solute_out_kgh,solute_error_kgh,solute_error_percent
32.6272,2814.71,69.28776550292969,8.96199893951416,8940.48046875,22.606657826171876,10.020542173828126,91.83610611200001,89.79106243486014,2.045043677139873,2.2268405790700783
21.1606,2488.0,73.02446746826172,12.192657470703125,9176.92578125,15.45241546308899,5.708184536911009,52.64757279999999,52.571991849747675,0.07558095025231637,0.14356017995252457
30.4483,2016.18,77.34127044677734,7.994278907775879,9598.5595703125,23.549102049446105,6.899197950553894,61.389253494,66.4106206055804,5.021367111580403,8.17955395413169
27.4338,2911.58,77.44022369384766,12.096200942993164,13208.7822265625,21.24479608772278,6.189003912277222,79.875703404,82.00618619908315,2.1304827950831395,2.6672476163464363
39.2394,1775.48,74.55049896240234,5.321648597717285,7170.3203125,29.253168489852907,9.986231510147096,69.668769912,71.76015372560809,2.09138381360809,3.0018957077177593
38.9413,2058.25,69.39612579345703,5.865181922912598,6857.912109375,27.023753533607483,11.917546466392515,80.150930725,81.88798545662704,1.7370547316270404,2.1672296452637863
37.6419,2850.0,58.56503677368164,8.779032707214355,6781.18359375,22.04499257731247,15.59690742268753,107.279415,105.9590264388328,1.3203885611672064,1.2307939609543979
33.7925,2659.58,77.23383331298828,9.335832595825195,11869.44921875,26.09924312229156,7.693256877708436,89.87385714999999,91.55838000142693,1.6845228514269337,1.8743190788122681
29.2901,2102.48,56.93276596069336,7.816863059997559,4699.84521484375,16.675664082653043,12.614435917346956,61.581849448,59.41624766666484,2.1656017813351625,3.5166234868665427
33.4742,2703.96,62.285560607910156,8.695242881774902,7256.7041015625,20.849593129013062,12.624606870986941,90.51289783200002,91.79432873754801,1.2814309055479924,1.4157439837209078
37.5708,2950.94,72.95755767822266,9.225347518920898,11030.6279296875,27.410738080169676,10.160061919830323,110.869176552,112.32473636477445,1.4555598127744531,1.312862472728626
31.8897,2262.84,79.9249267578125,8.650283813476562,11611.1357421875,25.487819368286132,6.401880631713869,72.161288748,74.5535818914331,2.3922931434330934,3.3152029085669525
21.6339,1783.76,74.58186340332031,8.27336311340332,7373.525390625,16.134965746810913,5.498934253189088,38.589685464,40.68002176771296,2.0903363037129594,5.416826487645299
23.9612,2795.51,75.26213073730469,12.683568000793457,11471.40234375,18.03370967022705,5.927490329772951,66.983774212,68.22535824442177,1.2415840324217697,1.853559383638527
37.656,2456.72,76.08487701416016,7.697656631469727,10417.654296875,28.650521288452147,9.005478711547852,92.51024831999999,94.03650586996393,1.526257549963944,1.649825373600234
25.9344,1918.21,69.14185333251953,8.28176212310791,6193.81298828125,17.931524810668947,8.002875189331053,49.747625424,49.71681691425902,0.030808509740978707,0.06192960865648796
39.2749,1878.4,49.08034896850586,5.517748832702637,3507.32373046875,19.276257977031708,19.998642022968294,73.77397216,70.2480732942579,3.525898865742093,4.779326315919619
38.6308,2312.86,66.51045989990234,6.473944187164307,6962.14501953125,25.693522743011474,12.937277256988526,89.34763208800001,90.23753885324746,0.8899067652474457,0.9960048682330622
39.62,2588.81,73.5188217163086,7.555571556091309,10200.6494140625,29.12815716400146,10.491842835998536,102.5686522,107.24369035321398,4.6750381532139755,4.557960013063305
27.1926,2185.68,71.19194793701172,8.156905174255371,7737.2177734375,19.358941634719848,7.833658365280151,59.43432196799999,60.76862978607129,1.334307818071295,2.245012265454461
31.7272,2824.61,76.76747131347656,10.080615043640137,12004.6318359375,24.356169158569337,7.371030841430663,89.61696639200001,88.73203666794103,0.8849297240589777,0.9874577992164376
32.5815,2507.81,73.0174560546875,9.153843879699707,9904.0361328125,23.790182444458008,8.79131755554199,81.70821151499999,87.28729834108287,5.579086826082886,6.828061369399424
32.2328,2699.04,70.61290740966797,8.873122215270996,8768.037109375,22.760517219543456,9.472282780456542,86.997616512,83.25528378050856,3.7423327314914303,4.301649725053367
37.9191,2851.94,63.428245544433594,8.232487678527832,7732.27392578125,24.051419856239317,13.867680143760683,108.142998054,107.4267046042927,0.7162934497073081,0.6623576769617899
