overall_recovery_pct,permeate_tds_mgL,concentrate_tds_mgL,average_flux_LMH,SEC_kWh_m3,maximum_element_recovery_pct,maximum_polarization_modulus,permeate_flow_m3h,concentrate_flow_m3h,diagnostic_concentrate_tds_mgL,concentrate_tds_discrepancy_pct,solute_balance_error_kg_s,stage1_pressure_bar,stage2_pressure_bar,feed_flow_m3h,feed_tds_mgL,temperature_C,seed
79.24142671729811,8.177931211043694,9800.864745978348,42.741345019434334,0.7748647670709494,26.077692403112376,1.319297340453394,23.772428015189433,6.227571984810567,9759.3362795767,0.4237224722307061,0.0,18.36127529584846,18.617594222932038,30.0,2041.0,25.0,2024
79.43255902926393,8.224888721770048,9891.686395530125,42.85205838236533,0.7745213511495811,26.207464767689743,1.3230740001143106,23.82976770877918,6.17023229122082,9857.918723208832,0.34137427098934825,0.0,18.52268320451137,18.542680745755398,30.0,2041.0,25.0,101
79.5831168854334,8.24425012569313,9964.493391915705,42.93573790676346,0.7749298533364324,26.31907194446023,1.3239399765031281,23.87493506563002,6.125064934369981,9938.453046633316,0.26133135181277994,0.0,18.562519354238525,18.598860773175677,30.0,2041.0,25.0,777
79.6226057969463,8.2356879657126,9983.820847571955,42.95260800480224,0.7755283559303352,26.317364305537364,1.32243418902961,23.88678173908389,6.11321826091611,9958.036890866973,0.25825740564297084,0.0,18.503502547337426,18.70392601458306,30.0,2041.0,25.0,999
79.65030333450953,8.246348257039084,9997.35667829039,42.969898442499186,0.7753485044295179,26.32585719824122,1.3234850796147493,23.89509100035286,6.10490899964714,9972.863669145252,0.24499485147235178,0.0,18.546572958971293,18.667832940900546,30.0,2041.0,25.0,42
79.84362851226726,8.270546274315793,10093.069067490364,43.074586862922295,0.7759078767065795,26.463161725091936,1.3244555778355847,23.95308855368018,6.046911446319822,10073.262366361056,0.19624061815949473,0.0,18.59211340234791,18.748582061430373,30.0,2041.0,25.0,101
79.87107571499394,8.2712153425749,10106.817744088747,43.08870610330218,0.776082244217976,26.50459374513886,1.3242499493017799,23.96132271449818,6.038677285501819,10087.003775878387,0.19604556757687636,0.0,18.584792225238743,18.777541514761648,30.0,2041.0,25.0,999
79.89526931135887,8.278300015847622,10118.941961542085,43.10317990947715,0.7760115020394358,26.508197555370366,1.3248774990997452,23.96858079340766,6.031419206592339,10100.199912973345,0.18521747273549571,0.0,18.61080072451598,18.76170143961466,30.0,2041.0,25.0,777
79.90305232136089,8.272544585746909,10122.880433896336,43.106162472510285,0.7762603550092821,26.562713115256486,1.3240876292579526,23.970915696408266,6.029084303591734,10102.690369968972,0.19944979158064824,0.0,18.579334721409968,18.806768924795563,30.0,2041.0,25.0,42
80.09261994088618,8.302523355383514,10219.07596822175,43.20913710874369,0.7766365750864138,26.68611051070335,1.3256309683868284,24.027785982265854,5.972214017734146,10200.432778773227,0.18243517815600768,0.0,18.64771783519364,18.85361070319233,30.0,2041.0,25.0,101
80.11095761278297,8.292333102233936,10228.531333669784,43.220264222069034,0.7771881092194709,26.844432967401264,1.3240375077282969,24.03328728383489,5.966712716165109,10206.61071272255,0.21430858675748313,0.0,18.584792225238743,18.94541731522064,30.0,2041.0,25.0,999
80.30995093743805,8.330914547084532,10331.662659401743,43.32330129508132,0.7773525451138993,26.904302482371463,1.3264571277532606,24.092985281231414,5.907014718768586,10312.447097359465,0.1859871220707361,0.0,18.688909715004385,18.953970697579592,30.0,2041.0,25.0,2024
80.44766562481594,8.365734558882323,10404.230629448108,43.398206560192456,0.7771322395764108,26.969422387475955,1.3292197404745765,24.134299687444784,5.865700312555216,10388.413327662403,0.15202759674449237,0.0,18.804259373213487,18.90491226721587,30.0,2041.0,25.0,101
80.45630887011109,8.37398145366479,10408.79427584607,43.40530588504933,0.7768671048846703,27.02569736954065,1.330201040205891,24.136892661033325,5.863107338966675,10391.81931708535,0.16308285389126362,0.0,18.843589794070258,18.861401446998933,30.0,2041.0,25.0,42
